0.,0,0,0
0.001,-1.6555679544616942e-10,0.002320608002678175,0.3061952257702079
0.002,-9.875953075935798e-14,0.001980084708881726,0.3061952257702074
0.003,-3.7983291074545185e-13,0.0025688827845752773,0.3061952257702074
0.004,1.8454723247917663e-11,0.0032949631067288685,0.30619522577020786
0.005,-2.9841191022455284e-11,0.004060748443162992,0.30619522577020647
0.006,1.9082365914413583e-11,0.004842174342033169,0.30619522577020863
0.007,-1.9902875534430612e-10,0.005630973875263298,0.306195225770195
0.008,-8.386764748623546e-11,0.006423706824655908,0.3061952257702057
0.009000000000000001,2.674878948134995e-10,0.0072187273099417045,0.30619522577024216
0.01,-1.54144559608378e-10,0.008015161358206449,0.3061952257701998
0.011,-1.0578171746556924e-9,0.00881252676289465,0.306195225770044
0.012,-1.856303669497591e-9,0.009610525201152685,0.3061952257698687
0.013000000000000001,-1.7159080179295012e-9,0.010408965178192613,0.3061952257699187
0.014,-4.127202564805472e-10,0.011207719705176564,0.3061952257702815
0.015,1.5847105429437045e-9,0.012006722506950935,0.3061952257708678
0.016,3.78308252930737e-9,0.012805906574914417,0.3061952257716078
0.017,5.921560244366143e-9,0.013605226069965658,0.30619522577246905
0.018000000000000002,7.96146330320696e-9,0.01440465825940236,0.3061952257733831
0.019,9.85195360450787e-9,0.015204180635438354,0.30619522577426883
0.02,1.1391039975635347e-8,0.016003771409512674,0.30619522577495517
0.021,1.2844638956398406e-8,0.016803419262041416,0.30619522577566055
0.022,1.4626090482189262e-8,0.017603115189389507,0.3061952257767177
0.023,1.7169500544438825e-8,0.018402849996286556,0.3061952257784401
0.024,2.0722997880099782e-8,0.01920261669448159,0.30619522578103386
0.025,2.5281896812115375e-8,0.02000241109164063,0.30619522578467545
0.026000000000000002,3.084768741241498e-8,0.020802229044000232,0.3061952257895742
0.027,3.766044625665423e-8,0.021602066318937622,0.3061952257965525
0.028,4.547519141776497e-8,0.022401920577420516,0.30619522580529057
0.029,5.383866434267333e-8,0.023201790029557856,0.3061952258149623
0.03,6.218325206584234e-8,0.024001673041617596,0.30619522582431435
0.031,7.0154347909815e-8,0.024801568242609318,0.3061952258325673
0.032,7.818039000683634e-8,0.02560147377989881,0.3061952258415242
0.033,8.672878998668225e-8,0.026401387755397937,0.3061952258531095
0.034,9.627475150480043e-8,0.027201308030599378,0.3061952258685999
0.035,1.0701328533568838e-7,0.02800123380738506,0.3061952258883626
0.036000000000000004,1.1904702339615133e-7,0.028801164813138488,0.306195225912742
0.037,1.3247859760299436e-7,0.02960110077524318,0.3061952259420823
0.038,1.47410639873023e-7,0.030401041421082672,0.3061952259767279
0.039,1.6394578212304237e-7,0.031200986478040472,0.3061952260170229
0.04,1.8218665626985777e-7,0.0320009356735001,0.3061952260633118
0.041,2.0223589423027445e-7,0.032800888734845074,0.3061952261159388
0.042,2.2419612792109768e-7,0.03360084538945891,0.3061952261752482
0.043000000000000003,2.4816998925913273e-7,0.03440080536472513,0.3061952262415843
0.044,2.7426011016118465e-7,0.03520076838802725,0.3061952263152914
0.045,3.025691225440591e-7,0.0360007341867488,0.3061952263967138
0.046,3.331996583245612e-7,0.03680070248827329,0.3061952264861958
0.047,3.662543902367536e-7,0.03760067301938063,0.30619522658408876
0.048,4.01863032988444e-7,0.03840064531943937,0.3061952266936049
0.049,4.401946602441542e-7,0.039200619109474324,0.306195226818185
0.05,4.814153716500998e-7,0.04000059432553672,0.30619522695927165
0.051000000000000004,5.256912668524964e-7,0.040800570903677794,0.3061952271183073
0.052000000000000005,5.731884454975594e-7,0.04160054877994876,0.3061952272967346
0.053,6.240730072315042e-7,0.04240052789040085,0.30619522749599604
0.054,6.78511051700547e-7,0.04320050817108529,0.3061952277175342
0.055,7.366686785509028e-7,0.044000489558053316,0.30619522796279164
0.056,7.987119874287872e-7,0.04480047198735615,0.3061952282332109
0.057,8.648070779804158e-7,0.04560045539504501,0.3061952285302345
0.058,9.351200498520041e-7,0.04640043971717113,0.30619522885530503
0.059000000000000004,1.0098170026897676e-6,0.047200424889785736,0.3061952292098651
0.06,1.0890640361399217e-6,0.04800041084894005,0.3061952295953571
